R91,2025,09,18,23,36,25.9,0,0.2000,999.9,999.9,999.9,999.9,321.303328,53.965728,315.578370,55.794125,S55,2.385500,41.519806,147,0
R91,2025,09,18,23,36,25.9,0,0.1619,999.9,999.9,999.9,999.9,43.699153,16.623619,45.061970,17.009202,S20,0.744033,42.017628,736,0
