height,D_DT_geo
100065.82,58216.61
98402.05,58254.46
96831.57,55016.65
95077.82,61468.80
93262.81,63653.01
91561.28,59706.48
89990.40,55151.20
88313.88,58890.56
86874.84,50574.00
85106.77,62169.92
83619.75,52314.90
81881.93,61170.55
80377.18,52994.42
78960.89,49902.04
