height,D_DT_geo
77385.07,18720.77
76340.95,23444.73
75211.37,25364.52
74193.08,22866.80
73032.96,26052.62
72354.74,15231.30
71208.25,25748.72
70123.06,24372.93
69504.23,13899.12
68131.98,30822.62
66986.19,25737.26
65954.28,23180.29
