height,D_DT_geo
99348.17,48443.18
98100.80,46773.72
96761.77,50235.34
95442.45,49521.88
94158.91,48203.35
92822.39,50218.28
91493.75,49948.76
88804.48,50589.35
87471.25,50199.94
84802.43,50284.03
83449.30,51029.67
80670.68,52437.28
79326.35,50781.09
76664.74,50309.86
