height,D_DT_geo
89844.62,37099.32
88638.90,34826.85
86071.90,37084.91
84829.08,35921.15
82328.77,36144.69
79767.51,37041.47
77241.26,36551.01
74827.93,34931.77
72324.11,36256.92
