height,D_DT_geo
108590.82,130936.61
105351.90,127617.65
102373.48,117516.19
99134.52,127972.77
95875.23,128964.25
92902.05,117808.65
90225.15,106204.52
87437.60,110731.54
85100.05,92964.10
82295.29,111676.34
79991.87,91822.77
77361.88,104959.59
75136.76,88901.44
73085.24,82046.35
