height,D_DT_geo
105093.35,63835.46
104269.14,63611.71
103405.51,66775.04
102598.77,62488.68
101766.74,64561.34
100927.37,65249.76
100090.33,65186.92
99270.53,63960.17
98426.93,65937.98
97593.54,65260.29
96768.45,64728.22
95973.69,62461.95
95170.47,63239.31
94351.69,64581.96
93569.55,61802.59
92729.58,66494.45
91869.76,68196.48
91086.39,62249.63
90282.53,63994.16
