height,D_DT_geo
63993.92,16542.72
63503.61,20763.41
63079.39,17968.84
62633.73,18881.74
62217.09,17656.28
61741.28,20168.36
61326.63,17580.41
60863.04,19659.64
60430.78,18335.75
59982.89,19003.64
