R91,2025,09,06,03,17,51.6,0,0.2000,999.9,999.9,999.9,999.9,13.548966,21.840704,11.457284,23.693983,S44,2.449653,41.538828,19,0
R91,2025,09,06,03,17,51.6,0,0.2751,999.9,999.9,999.9,999.9,45.450739,25.516281,48.423790,29.070314,S66,1.826530,41.507030,245,0
