R91,2025,09,06,01,19,53.7,0,0.5000,999.9,999.9,999.9,999.9,58.884646,34.503758,65.221867,33.018342,S9,-6.255319,37.868993,390,0
R91,2025,09,06,01,19,53.7,0,0.9855,999.9,999.9,999.9,999.9,87.069259,48.834656,95.640179,45.248407,S19,-6.734030,37.104073,50,0
