height,D_DT_geo
63200.42,16234.55
62706.75,20371.40
62279.74,17624.92
61831.25,18515.67
61412.06,17309.64
60933.46,19767.28
60516.48,17226.35
60050.41,19258.79
59615.93,17957.22
59165.84,18606.57
