105.648751,50.464130,83.459317,13.404163
106.198548,51.161778,83.736657,12.632613
106.763610,51.883379,84.015744,11.831370
107.317306,52.611679,84.296495,11.027414
107.931813,53.436208,84.609880,10.118602
108.603630,54.385399,84.976150,9.086486
