R91,2025,09,01,21,20,18.1,0,0.3500,999.9,999.9,999.9,999.9,267.049299,7.462549,266.641823,1.971486,S55,2.385500,41.519806,147,0
R91,2025,09,01,21,20,18.1,0,0.4295,999.9,999.9,999.9,999.9,288.205473,10.175201,288.328531,2.113409,S66,1.826530,41.507030,245,0
