R91,2025,09,01,21,20,17.6,0,0.4500,999.9,999.9,999.9,999.9,327.297707,-8.293421,328.323002,-14.226035,S20,0.744033,42.017628,736,0
R91,2025,09,01,21,20,17.6,0,0.4275,999.9,999.9,999.9,999.9,288.203222,10.175207,288.326280,2.113415,S66,1.826530,41.507030,245,0
