height,D_DT_geo
80646.64,36423.11
79004.28,38365.10
77379.81,37950.66
75678.24,39755.47
73945.63,40484.67
72117.04,42731.67
71228.77,20759.15
69427.04,42110.49
67972.58,33997.15
67048.53,21600.64
