height,D_DT_geo
57881.58,24592.71
56634.50,25572.83
55386.97,25582.41
54228.76,23750.96
53012.77,24936.15
51762.13,25647.08
50726.00,21248.07
49569.86,23709.50
48436.05,23251.66
47362.71,22011.82
46317.89,21427.05
45405.12,18719.35
44503.28,18495.19
43606.13,18399.01
