R91,2025,09,01,21,20,17.6,0,0.4000,999.9,999.9,999.9,999.9,288.208425,9.939862,288.310870,2.381096,S66,1.826530,41.507030,245,0
R91,2025,09,01,21,20,17.6,0,0.4875,999.9,999.9,999.9,999.9,327.240677,-7.980476,328.356071,-14.424591,S20,0.744033,42.017628,736,0
