height,D_DT_geo
64380.29,18941.53
63947.56,21958.71
63379.94,28816.12
62845.75,27132.15
62348.67,25257.76
61861.87,24745.92
61429.48,21988.35
60800.59,31995.39
60531.45,13698.35
60167.47,18529.95
59513.99,33282.77
58906.56,30953.97
58504.17,20513.80
58076.87,21792.13
57027.78,26767.98
56623.84,20626.49
56116.38,25922.19
55765.95,17907.40
55325.22,22529.86
55511.83,9540.40
54391.38,57305.39
54705.56,16074.49
53304.13,35867.34
52125.18,60413.60
51925.01,10263.56
51357.17,29125.51
