R91,2025,09,10,02,07,35.4,0,0.3500,999.9,999.9,999.9,999.9,148.395023,77.367671,169.782540,74.236801,S66,1.826530,41.507030,245,0
R91,2025,09,10,02,07,35.4,0,0.4226,999.9,999.9,999.9,999.9,104.446721,47.146704,112.959338,45.655257,S26,0.744033,42.017628,736,0
