height,D_DT_geo
103700.90,68208.05
101802.55,68027.42
100016.58,64040.79
98028.98,71316.16
95979.44,73590.10
94064.94,68788.09
92303.32,63335.10
90429.44,67413.25
88826.08,57715.79
86862.52,70725.78
85216.52,59324.47
83299.17,69147.48
81644.39,59715.01
80091.49,56069.82
