89.289423,65.968962,121.136024,16.319847
89.456086,66.073085,121.119454,16.136060
89.600317,66.208995,121.141701,15.947876
89.757286,66.320845,121.136613,15.765849
89.921012,66.466310,121.154064,15.557558
90.112230,66.601871,121.146530,15.335994
90.270709,66.760386,121.176784,15.122792
90.441484,66.887486,121.174142,14.920815
90.618743,67.037146,121.185125,14.699695
90.798219,67.142936,121.159571,14.504989
90.992606,67.310836,121.173745,14.259782
91.177263,67.437312,121.160680,14.047916
91.366806,67.623794,121.191533,13.793835
91.567309,67.754745,121.171461,13.567614
91.774236,67.866172,121.131737,13.349361
92.208778,68.200993,121.125988,12.825453
