R91,2025,09,23,04,21,54.0,0,1.4500,999.9,999.9,999.9,999.9,106.509434,-24.384550,113.493265,-26.664625,S66,1.826530,41.507030,245,0
R91,2025,09,23,04,21,54.0,0,1.4371,999.9,999.9,999.9,999.9,77.520955,59.345388,110.797215,50.282752,S97,2.805000,39.666667,146,0
