height,D_DT_geo
88990.28,36236.86
87718.80,36559.95
86459.34,36221.69
85169.35,37107.88
83898.03,36578.54
82729.12,33638.50
81383.84,38722.37
80111.15,36640.92
78984.50,32442.90
77729.62,36142.69
76462.46,36503.68
75272.50,34287.28
73941.61,38355.59
72556.86,39917.07
71574.26,28330.17
