90.605641,54.970206,71.539417,22.196439
90.026014,55.287013,72.120695,22.389438
89.435667,55.610348,72.714942,22.588162
88.856219,55.947329,73.316989,22.774047
88.260880,56.300816,73.943712,22.963256
87.668133,56.652240,74.569119,23.154440
87.113988,56.973650,75.149234,23.339556
86.481336,57.360145,75.830801,23.541891
85.884343,57.737701,76.487388,23.727675
85.346557,58.069429,77.073227,23.901894
84.743512,58.443417,77.733953,24.098184
84.133610,58.829405,78.411293,24.294356
83.565453,59.205568,79.059113,24.469304
82.932079,59.638142,79.795536,24.658688
82.261031,60.085391,80.568752,24.868093
81.793889,60.419098,81.128787,25.002123
81.206896,60.821258,81.819241,25.182033
