height,D_DT_geo
99203.89,47416.74
97993.88,45816.25
96693.99,49243.82
95412.24,48581.78
94164.31,47323.95
92863.90,49339.57
91570.13,49112.72
88948.42,49800.68
87647.16,49475.17
85039.31,49615.85
83715.54,50410.67
80993.94,51863.76
79675.62,50286.27
77062.46,49878.13
