height,D_DT_geo
64078.24,16906.18
63614.35,19582.46
63006.42,25670.66
62434.85,24142.38
61903.51,22450.07
61383.62,21972.29
60922.23,19504.85
60251.82,28349.84
59965.15,12126.06
59577.68,16392.14
58882.68,29411.30
58237.40,27317.00
57810.34,18084.22
57357.18,19194.34
56246.10,23540.33
55818.86,18111.58
55282.58,22739.72
54912.54,15694.70
54447.47,19729.52
54644.34,8352.34
53463.31,50119.81
53794.24,14046.94
52319.57,31307.33
51081.93,52589.61
50872.05,8921.38
50277.10,25296.23
