height,D_DT_geo
73656.71,14398.92
72458.42,26176.86
71282.90,25680.18
70464.87,17871.19
69225.97,27066.32
68230.00,21759.88
66850.83,30133.16
66034.38,17838.95
64867.54,25495.57
