R91,2025,09,17,00,49,38.0,0,0.8000,999.9,999.9,999.9,999.9,71.154492,22.151625,81.422870,25.163034,S20,0.744033,42.017628,736,0
R91,2025,09,17,00,49,38.0,0,0.8999,999.9,999.9,999.9,999.9,63.582315,46.713055,85.499519,54.724063,S65,1.487028,41.702661,632,0
