R91,2025,09,10,02,07,36.1,0,0.3000,999.9,999.9,999.9,999.9,238.605860,81.183056,234.740996,75.543447,S55,2.385500,41.519806,147,0
R91,2025,09,10,02,07,36.1,0,0.1801,999.9,999.9,999.9,999.9,116.595727,31.228952,118.474785,30.285456,S93,-0.927381,41.641700,271,0
