R91,2025,09,02,23,53,13.7,0,0.4500,999.9,999.9,999.9,999.9,356.138390,32.627941,1.015503,32.785947,S14,-4.040975,36.759214,74,0
R91,2025,09,02,23,53,13.7,0,0.9540,999.9,999.9,999.9,999.9,339.753588,13.184990,344.882801,11.375517,S84,-3.949130,37.078102,870,0
