height,D_DT_geo
97535.22,67552.51
96261.32,65550.73
95005.71,64680.52
93758.79,64303.48
92505.30,64713.30
91249.64,64896.20
89961.85,66631.39
88828.18,58719.50
87623.27,62474.22
86448.52,60974.92
85288.66,60264.60
83996.26,67224.46
