R91,2025,09,06,03,32,21.0,0,0.5500,999.9,999.9,999.9,999.9,86.686421,-7.562954,89.956980,-7.447705,S9,-6.255319,37.868993,390,0
R91,2025,09,06,03,32,21.0,0,1.5434,999.9,999.9,999.9,999.9,106.960821,14.178487,113.415992,12.830992,S30,-6.734030,37.104073,50,0
