height,D_DT_geo
85891.68,17299.28
85197.21,17647.05
84464.34,18623.87
83709.31,19188.52
83065.84,16354.44
82435.89,16011.60
81785.91,16521.78
81089.38,17706.28
80367.20,18359.65
79872.13,12586.34
