R91,2025,09,05,21,20,38.0,0,0.2500,999.9,999.9,999.9,999.9,296.753747,71.243576,297.337007,71.766197,S55,2.385500,41.519806,147,0
R91,2025,09,05,21,20,38.0,0,0.2325,999.9,999.9,999.9,999.9,1.720931,61.499590,4.726085,60.399886,S66,1.826530,41.507030,245,0
