R91,2025,09,05,21,20,37.5,0,0.2000,999.9,999.9,999.9,999.9,1.867563,61.434733,4.449065,60.540819,S66,1.826530,41.507030,245,0
R91,2025,09,05,21,20,37.5,0,0.3786,999.9,999.9,999.9,999.9,288.666194,69.423773,288.038762,70.090954,S69,2.449653,41.538828,60,0
