R91,2025,09,05,21,20,38.0,0,0.2500,999.9,999.9,999.9,999.9,296.753747,71.243576,297.337007,71.766197,S55,2.385500,41.519806,147,0
R91,2025,09,05,21,20,38.0,0,0.3993,999.9,999.9,999.9,999.9,9.289968,19.150296,10.773679,16.721957,S26,0.744033,42.017628,736,0
