height,D_DT_geo
81229.68,38466.43
79473.88,40417.43
77741.56,39880.33
75931.66,41670.12
74093.58,42322.59
72158.96,44549.65
71221.15,21597.29
69322.82,43720.51
67794.18,35209.13
66824.77,22330.05
