height,D_DT_geo
64088.97,16867.51
63624.30,19537.31
63015.34,25610.87
62442.83,24085.54
61910.63,22396.67
61389.90,21919.53
60927.78,19457.60
60256.33,28280.47
59969.20,12096.14
59581.14,16351.44
58885.09,29337.59
58238.85,27247.74
57811.17,18037.95
57357.35,19144.86
56244.69,23478.85
55816.86,18063.67
55279.84,22679.09
54909.30,15652.55
54443.61,19676.17
54640.74,8329.71
53458.16,49982.92
53789.52,14008.31
52312.98,31220.45
51073.82,52440.58
50863.69,8895.81
50268.04,25223.30
