R91,2025,09,05,21,20,37.4,0,0.2500,999.9,999.9,999.9,999.9,9.488615,18.890526,10.668475,16.871107,S26,0.744033,42.017628,736,0
R91,2025,09,05,21,20,37.4,0,0.3185,999.9,999.9,999.9,999.9,288.665802,69.423774,288.038370,70.090955,S69,2.449653,41.538828,60,0
