R91,2025,09,05,21,20,37.4,0,0.2500,999.9,999.9,999.9,999.9,9.488615,18.890526,10.668475,16.871107,S26,0.744033,42.017628,736,0
R91,2025,09,05,21,20,37.4,0,0.2201,999.9,999.9,999.9,999.9,1.718109,61.499589,4.723263,60.399886,S66,1.826530,41.507030,245,0
